Gen	theta_10NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimpGorOrang	theta_11NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimpGor	theta_12NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimp	theta_13NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMR	theta_14NeaDen	theta_15Yoruba_AFRSpain_EURChinese_EASPeru_AMR	theta_16Spain_EURChinese_EASPeru_AMR	theta_17Chinese_EASPeru_AMR	tau_10NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimpGorOrang	tau_11NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimpGor	tau_12NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMRChimp	tau_13NeaDenYoruba_AFRSpain_EURChinese_EASPeru_AMR	tau_14NeaDen	tau_15Yoruba_AFRSpain_EURChinese_EASPeru_AMR	tau_16Spain_EURChinese_EASPeru_AMR	tau_17Chinese_EASPeru_AMR	lnL
25234	0.25482	0.0041985	0.0034414	0.0063071	0.0019371	0.0016269	0.00032315	0.00042138	0.012026	0.007857	0.0070492	0.00088075	0.00088041	9.7596e-05	4.2723e-05	3.051e-05	-16556618.211
25236	0.25399	0.0042084	0.0034359	0.0063071	0.001935	0.0016269	0.00032315	0.00042138	0.012032	0.0078386	0.0070605	0.00088075	0.00088041	9.7596e-05	4.2723e-05	3.051e-05	-16556268.150
25238	0.25428	0.0042142	0.0034363	0.0063158	0.0021313	0.0016292	0.0003236	0.00042196	0.012048	0.0078495	0.0070792	0.00088197	0.00088163	9.7731e-05	4.2782e-05	3.0552e-05	-16556231.901
25240	0.25417	0.0042098	0.0034394	0.0063158	0.002673	0.0016292	0.0003236	0.00042196	0.012048	0.0078577	0.0070728	0.00088197	0.00088163	9.7731e-05	4.2782e-05	3.0552e-05	-16555972.166
25242	0.25434	0.0042186	0.0034404	0.0063252	0.0026042	0.0016316	0.00032408	0.00042259	0.012067	0.0078648	0.0070919	0.00088329	0.00088295	9.7877e-05	4.2846e-05	3.0597e-05	-16556203.351
25244	0.25444	0.0042199	0.0034426	0.0063252	0.0022454	0.0016316	0.00032408	0.00042259	0.012061	0.0078623	0.0070873	0.00088329	0.00088295	9.7877e-05	4.2846e-05	3.0597e-05	-16556214.256
25246	0.25419	0.0042158	0.0034392	0.0063252	0.0022921	0.0016316	0.00032408	0.00042259	0.012066	0.0078699	0.0070943	0.00088329	0.00088295	9.7877e-05	4.2846e-05	3.0597e-05	-16556408.117
25248	0.25313	0.0042072	0.0034322	0.0063166	0.0023932	0.0016294	0.00032364	0.00042202	0.012056	0.0078645	0.0070894	0.00088208	0.00088174	9.7743e-05	4.2788e-05	3.0556e-05	-16556036.491
25250	0.25338	0.0042044	0.0034343	0.0063166	0.002489	0.0016294	0.00032364	0.00042202	0.012056	0.0078697	0.0070851	0.00088208	0.00088174	9.7743e-05	4.2788e-05	3.0556e-05	-16556567.843
25252	0.25341	0.0041923	0.0034331	0.0063166	0.0028839	0.0016294	0.00032364	0.00042202	0.012056	0.0078925	0.0070875	0.00088208	0.00088174	9.7743e-05	4.2788e-05	3.0556e-05	-16556286.063
25254	0.25306	0.0041912	0.0034313	0.0063095	0.003436	0.0016275	0.00032327	0.00042154	0.012048	0.0078767	0.0070752	0.00088108	0.00088075	9.7633e-05	4.274e-05	3.0521e-05	-16556476.109
25256	0.25297	0.0041936	0.0034236	0.0063095	0.0033307	0.0016275	0.00032327	0.00046241	0.012053	0.0078722	0.007091	0.00088108	0.00088075	9.7633e-05	4.274e-05	2.7823e-05	-16556514.303
25258	0.25337	0.0041936	0.0034236	0.0063095	0.0030352	0.0016275	0.00032327	0.00046241	0.012053	0.0078722	0.007091	0.00088108	0.00088075	9.7633e-05	4.274e-05	2.7823e-05	-16556333.503
25260	0.25337	0.0041971	0.0034288	0.0063095	0.003513	0.0016275	0.00032327	0.00046241	0.01205	0.0078656	0.0070804	0.00088108	0.00088075	9.7633e-05	4.274e-05	2.7823e-05	-16556328.960
25262	0.25378	0.0042021	0.0034349	0.0063245	0.0033052	0.0016314	0.00032405	0.00046352	0.01209	0.0078939	0.0071017	0.00088319	0.00088285	9.7866e-05	4.2842e-05	2.789e-05	-16556725.414
25264	0.25477	0.004212	0.0034415	0.0063338	0.0032184	0.0016338	0.00032452	0.0004642	0.012093	0.0078983	0.0071088	0.00088448	0.00088414	9.8009e-05	4.2904e-05	2.7931e-05	-16556542.395
25266	0.25405	0.0042078	0.0034444	0.0063294	0.0026587	0.0016327	0.0003243	0.00046388	0.012084	0.0078953	0.007093	0.00088387	0.00088353	9.7941e-05	4.2875e-05	2.7911e-05	-16556503.380
25268	0.25414	0.0042166	0.0034461	0.0063391	0.0022267	0.0016352	0.00032479	0.00046458	0.012111	0.0079029	0.007111	0.00088522	0.00088488	9.8091e-05	4.294e-05	2.7954e-05	-16556490.347
25270	0.25346	0.0042012	0.0034355	0.0063247	0.0024481	0.0016315	0.00032405	0.00046353	0.012084	0.0078959	0.0071006	0.00088321	0.00088287	9.7868e-05	4.2843e-05	2.789e-05	-16556414.756
25272	0.25332	0.0042059	0.0034393	0.0063247	0.0021504	0.0016315	0.00032405	0.00046353	0.012084	0.007887	0.0070928	0.00088321	0.00088287	9.7868e-05	4.2843e-05	2.789e-05	-16556593.703
25274	0.25377	0.0042114	0.0034377	0.0063247	0.002468	0.0016315	0.00032405	0.00046353	0.012086	0.0078767	0.0070961	0.00088321	0.00088287	9.7868e-05	4.2843e-05	2.789e-05	-16556421.577
25276	0.25343	0.0042138	0.0034369	0.0063151	0.0030977	0.001629	0.00032356	0.00058831	0.012068	0.0078483	0.0070761	0.00088186	0.00088153	9.7719e-05	4.2777e-05	2.1908e-05	-16556136.297
25278	0.25348	0.0042115	0.0034456	0.0063144	0.003035	0.0016288	0.00032353	0.00058825	0.012059	0.007851	0.0070569	0.00088177	0.00088144	9.7709e-05	4.2773e-05	2.1906e-05	-16556267.577
25280	0.25322	0.0042076	0.0036061	0.0063085	0.0031787	0.0016273	0.00032323	0.00052323	0.012046	0.0078437	0.0070368	0.00088095	0.00088061	9.7618e-05	4.2733e-05	2.4582e-05	-16555932.230
25282	0.25325	0.0042094	0.003602	0.006317	0.0026449	0.0016295	0.00032366	0.00052394	0.01206	0.0078615	0.0070639	0.00088214	0.0008818	9.775e-05	4.2791e-05	2.4615e-05	-16556014.034
25284	0.25267	0.0042075	0.0036015	0.006317	0.0023077	0.0016295	0.00032366	0.00052394	0.012062	0.0078651	0.0070649	0.00088214	0.0008818	9.775e-05	4.2791e-05	2.4615e-05	-16556402.030
25286	0.2524	0.0041993	0.0035933	0.0063113	0.0024124	0.001628	0.00032337	0.00052346	0.012055	0.007866	0.007068	0.00088134	0.000881	9.7661e-05	4.2752e-05	2.4593e-05	-16556422.330
25288	0.2526	0.0041993	0.0035967	0.0063113	0.0025949	0.001628	0.00032337	0.0006429	0.01205	0.007866	0.0070615	0.00088134	0.000881	9.7661e-05	4.2752e-05	2.0024e-05	-16556675.527
25290	0.25269	0.004194	0.0036048	0.0063113	0.0020738	0.001628	0.00032337	0.0006429	0.01205	0.007876	0.0070456	0.00088134	0.000881	9.7661e-05	4.2752e-05	2.0024e-05	-16556398.964
25292	0.25226	0.0041093	0.003604	0.0063113	0.0024449	0.001628	0.00032337	0.0006429	0.01205	0.0078837	0.0070471	0.00088134	0.000881	9.7661e-05	4.2752e-05	2.0024e-05	-16556409.444
25294	0.25357	0.0041167	0.0036063	0.0063227	0.002626	0.0016309	0.00032395	0.00064407	0.012056	0.007898	0.007068	0.00088293	0.00088259	9.7837e-05	4.2829e-05	2.006e-05	-16556354.606
25296	0.25346	0.0041167	0.0036118	0.0063227	0.0026749	0.0016309	0.00032395	0.00064407	0.012055	0.007898	0.0070574	0.00088293	0.00088259	9.7837e-05	4.2829e-05	2.006e-05	-16556417.496
25298	0.25398	0.0041216	0.0036155	0.0063272	0.0030663	0.0016321	0.00032418	0.00064453	0.012056	0.0078999	0.0070602	0.00088356	0.00088322	9.7907e-05	4.286e-05	2.0074e-05	-16556468.036
25300	0.25402	0.0041207	0.0036167	0.0063272	0.0036904	0.0016321	0.00032418	0.00064453	0.012051	0.0079015	0.0070579	0.00088356	0.00088322	9.7907e-05	4.286e-05	2.0074e-05	-16556551.218
25302	0.25421	0.0041255	0.0036149	0.0063272	0.0035697	0.0016321	0.00032418	0.00064453	0.012055	0.0078923	0.0070614	0.00088356	0.00088322	9.7907e-05	4.286e-05	2.0074e-05	-16556649.601
25304	0.25443	0.0041236	0.003616	0.0063369	0.0033363	0.0016346	0.00032468	0.00064551	0.012077	0.0079201	0.0070808	0.00088491	0.00088457	9.8057e-05	4.2925e-05	2.0105e-05	-16556665.723
25306	0.25437	0.004114	0.0036038	0.0063221	0.0036257	0.0016308	0.00032392	0.00048771	0.012048	0.0079016	0.0070717	0.00088284	0.0008825	9.7828e-05	4.2825e-05	2.6486e-05	-16556596.689
25308	0.25477	0.0041229	0.0036086	0.0063358	0.0034289	0.0016343	0.00032462	0.00066546	0.012075	0.0079187	0.0070928	0.00088476	0.00088442	9.804e-05	4.2918e-05	1.9495e-05	-16556696.040
25310	0.25468	0.0041185	0.0036086	0.0063358	0.0032698	0.0016343	0.00032462	0.00066546	0.012075	0.0079271	0.0070928	0.00088476	0.00088442	9.804e-05	4.2918e-05	1.9495e-05	-16556600.051
25312	0.25411	0.0041165	0.0036042	0.0063233	0.0032242	0.0016311	0.00032399	0.00066416	0.01206	0.0079	0.0070738	0.00088302	0.00088268	9.7848e-05	4.2834e-05	1.9457e-05	-16556063.355
25314	0.25386	0.0041305	0.003612	0.0063322	0.0033255	0.0016334	0.00032444	0.00054532	0.012077	0.0078953	0.0070782	0.00088426	0.00088392	9.7984e-05	4.2894e-05	2.3764e-05	-16556804.075
25316	0.25377	0.0041277	0.0036028	0.0063235	0.0035224	0.0016312	0.00032399	0.00054457	0.012056	0.0078789	0.0070767	0.00088304	0.00088271	9.785e-05	4.2835e-05	2.3731e-05	-16556523.787
25318	0.25279	0.0041275	0.0035971	0.0063181	0.0033916	0.0016298	0.00032371	0.00061454	0.012063	0.0078658	0.0070759	0.00088228	0.00088195	9.7766e-05	4.2798e-05	2.0993e-05	-16556558.653
25320	0.25269	0.0041297	0.0035978	0.0063181	0.0032408	0.0016298	0.00032371	0.00084959	0.01207	0.0078616	0.0070745	0.00088228	0.00088195	9.7766e-05	4.2798e-05	1.5185e-05	-16556457.526
25322	0.25274	0.004126	0.0035992	0.0063181	0.0032334	0.0016298	0.00032371	0.00084959	0.01207	0.0078687	0.0070718	0.00088228	0.00088195	9.7766e-05	4.2798e-05	1.5185e-05	-16556372.762
25324	0.2523	0.0041238	0.0035961	0.0063181	0.0031394	0.0016298	0.00032371	0.00084959	0.012059	0.0078728	0.0070778	0.00088228	0.00088195	9.7766e-05	4.2798e-05	1.5185e-05	-16556618.079
25326	0.25202	0.0041148	0.0035888	0.0063091	0.003074	0.0016274	0.00032325	0.00084838	0.012038	0.0078675	0.007072	0.00088103	0.00088069	9.7627e-05	4.2737e-05	1.5163e-05	-16557000.646
25328	0.25282	0.0041271	0.0035965	0.0063178	0.0026151	0.0016297	0.0003237	0.00084955	0.012057	0.0078658	0.0070764	0.00088225	0.00088191	9.7762e-05	4.2796e-05	1.5184e-05	-16556725.943
25330	0.25268	0.0041202	0.0035851	0.0062993	0.0030685	0.0016249	0.00032276	0.00084707	0.012019	0.0078331	0.0070575	0.00087967	0.00087933	9.7476e-05	4.2671e-05	1.514e-05	-16556375.960
25332	0.25289	0.0041244	0.0035939	0.0063057	0.0031505	0.0016266	0.00032308	0.00084793	0.012038	0.007841	0.0070544	0.00088056	0.00088022	9.7575e-05	4.2714e-05	1.5155e-05	-16556644.973
25334	0.25303	0.004127	0.0035968	0.0063057	0.003122	0.0016266	0.00032308	0.00050305	0.01203	0.0078361	0.0070488	0.00088056	0.00088022	9.7575e-05	4.2714e-05	2.5545e-05	-16556687.877
25336	0.25265	0.0041291	0.0035928	0.0063057	0.0030152	0.0016266	0.00032308	0.00044259	0.012041	0.0078321	0.0070566	0.00088056	0.00088022	9.7575e-05	4.2714e-05	2.9035e-05	-16556815.022
25338	0.25302	0.0041356	0.0035927	0.0063139	0.0028633	0.0016287	0.0003235	0.00044316	0.012056	0.00784	0.0070752	0.0008817	0.00088137	9.7701e-05	4.277e-05	2.9073e-05	-16556422.172
25340	0.25323	0.0041371	0.003597	0.0063151	0.0033202	0.001629	0.00032356	0.000501	0.012053	0.0078401	0.0070693	0.00088187	0.00088153	9.7719e-05	4.2777e-05	2.5726e-05	-16556664.780
25342	0.2537	0.0041414	0.0036034	0.0063277	0.0029617	0.0016323	0.00032421	0.00050201	0.012076	0.0078634	0.0070852	0.00088364	0.0008833	9.7916e-05	4.2863e-05	2.5778e-05	-16556482.291
25344	0.25327	0.0041359	0.0036074	0.0063277	0.0026622	0.0016323	0.00032421	0.00074376	0.012076	0.0078739	0.0070772	0.00088364	0.0008833	9.7916e-05	4.2863e-05	1.7399e-05	-16556669.183
25346	0.25357	0.0041349	0.0036035	0.0063277	0.0030487	0.0016323	0.00032421	0.00074376	0.012081	0.0078758	0.0070849	0.00088364	0.0008833	9.7916e-05	4.2863e-05	1.7399e-05	-16556449.436
25348	0.25347	0.0041292	0.0035887	0.0063124	0.0031331	0.0016283	0.00032343	0.00074195	0.01206	0.0078486	0.0070798	0.0008815	0.00088116	9.7678e-05	4.276e-05	1.7357e-05	-16556490.726
25350	0.25316	0.0041217	0.0035927	0.0063124	0.0032324	0.0016283	0.00032343	0.00048064	0.01206	0.0078627	0.0070719	0.0008815	0.00088116	9.7678e-05	4.276e-05	2.6793e-05	-16556438.468
25352	0.25437	0.0041292	0.0035987	0.0065356	0.0027927	0.001633	0.00032435	0.00048202	0.012076	0.0078936	0.0071006	0.00088403	0.00088369	9.7959e-05	4.2882e-05	2.687e-05	-16556010.136
25354	0.25412	0.0041195	0.0036005	0.0065356	0.0029809	0.001633	0.00032435	0.00048202	0.012059	0.0079122	0.0070972	0.00088403	0.00088369	9.7959e-05	4.2882e-05	2.687e-05	-16556243.647
25356	0.25375	0.0041181	0.0035991	0.0065272	0.0033337	0.0016309	0.00032394	0.0004814	0.012045	0.0078946	0.0070815	0.00088289	0.00088255	9.7833e-05	4.2827e-05	2.6836e-05	-16556610.470
25358	0.25276	0.004109	0.0035989	0.006519	0.0033568	0.0016288	0.00032353	0.00048079	0.012025	0.0078921	0.0070641	0.00088178	0.00088144	9.771e-05	4.2773e-05	2.6802e-05	-16556323.045
25360	0.25228	0.0041141	0.0035262	0.006519	0.0032784	0.0016288	0.00032353	0.00048079	0.012032	0.0078823	0.0070581	0.00088178	0.00088144	9.771e-05	4.2773e-05	2.6802e-05	-16556523.786
25362	0.25272	0.0041157	0.0035298	0.006519	0.0032784	0.0016288	0.00032353	0.00048079	0.012032	0.0078792	0.007051	0.00088178	0.00088144	9.771e-05	4.2773e-05	2.6802e-05	-16556647.361
25364	0.2525	0.0041127	0.0035278	0.006519	0.0030299	0.0016288	0.00032353	0.00048079	0.012038	0.007885	0.0070549	0.00088178	0.00088144	9.771e-05	4.2773e-05	2.6802e-05	-16556348.796
25366	0.25244	0.0041039	0.0035253	0.0065146	0.0033385	0.0016277	0.00032331	0.00048046	0.012036	0.0078912	0.0070503	0.00088118	0.00088084	9.7643e-05	4.2744e-05	2.6784e-05	-16556388.523
25368	0.25232	0.0041039	0.0035229	0.0065146	0.0032518	0.0016277	0.00032331	0.00048046	0.012032	0.0078912	0.0070552	0.00088118	0.00088084	9.7643e-05	4.2744e-05	2.6784e-05	-16556536.586
25370	0.25388	0.0041201	0.0035397	0.0065368	0.0031282	0.0016333	0.00032441	0.00069445	0.012058	0.0079139	0.0070698	0.00088419	0.00088385	9.7977e-05	4.289e-05	1.8658e-05	-16556801.149
25372	0.25399	0.004115	0.0035429	0.0063383	0.0036229	0.0016333	0.00032441	0.0008513	0.012068	0.0079237	0.0070633	0.00088419	0.00088385	9.7977e-05	4.289e-05	1.522e-05	-16556779.544
25374	0.25397	0.0041224	0.0035479	0.0063521	0.0031927	0.0016368	0.00032512	0.00085316	0.012094	0.007944	0.0070843	0.00088612	0.00088578	9.8191e-05	4.2984e-05	1.5253e-05	-16556788.969
25376	0.25412	0.0041116	0.00354	0.0063481	0.0030423	0.0016358	0.00032492	0.00085261	0.012086	0.007955	0.0070912	0.00088556	0.00088522	9.8128e-05	4.2957e-05	1.5244e-05	-16556292.933
25378	0.25384	0.0041103	0.0035437	0.0063372	0.0032994	0.001633	0.00032436	0.00085115	0.012059	0.00793	0.0070593	0.00088403	0.0008837	9.796e-05	4.2883e-05	1.5217e-05	-16556634.747
25380	0.25392	0.0041202	0.0035486	0.0063459	0.0026097	0.0016352	0.0003248	0.00061088	0.012058	0.0079328	0.007069	0.00088525	0.00088492	9.8095e-05	4.2942e-05	2.1261e-05	-16556813.249
25382	0.25413	0.004119	0.0035434	0.0063392	0.0027933	0.0016335	0.00032446	0.00097935	0.012041	0.0079184	0.0070645	0.00088432	0.00088398	9.7991e-05	4.2896e-05	1.3234e-05	-16556423.245
25384	0.25418	0.0041369	0.0035619	0.0063571	0.0022103	0.0016381	0.00032538	0.00098211	0.012075	0.0079287	0.0070674	0.00088681	0.00088647	9.8268e-05	4.3017e-05	1.3271e-05	-16556224.591
25386	0.25367	0.004125	0.0035554	0.0063471	0.0017949	0.0016355	0.00032486	0.00088251	0.012052	0.0079265	0.007058	0.00088542	0.00088508	9.8113e-05	4.295e-05	1.325e-05	-16556692.929
25388	0.25314	0.0041318	0.0035548	0.0063471	0.0013998	0.0016355	0.00032486	0.00088251	0.012052	0.0079134	0.0070592	0.00088542	0.00088508	9.8113e-05	4.295e-05	1.325e-05	-16556724.845
25390	0.25393	0.0041291	0.003656	0.0063486	0.0017532	0.0016359	0.00032494	0.00088272	0.012045	0.0079226	0.0070664	0.00088563	0.0008853	9.8137e-05	4.296e-05	1.3254e-05	-16556294.719
25392	0.25439	0.0041277	0.0036519	0.0063486	0.0019768	0.0016359	0.00032494	0.00088272	0.012044	0.0079251	0.0070742	0.00088563	0.0008853	9.8137e-05	4.296e-05	1.3254e-05	-16556606.089
25394	0.25514	0.0041444	0.003656	0.0063588	0.0016916	0.0016386	0.00032546	0.00088413	0.012053	0.0079186	0.007089	0.00088705	0.00088671	9.8294e-05	4.3029e-05	1.3275e-05	-16556577.266
25396	0.25508	0.0041479	0.0035302	0.0063588	0.0015365	0.0016386	0.00032546	0.00088413	0.012057	0.0079118	0.0070822	0.00088705	0.00088671	9.8294e-05	4.3029e-05	1.3275e-05	-16556579.435
25398	0.25481	0.0041448	0.0035252	0.0063588	0.0015384	0.0016386	0.00032546	0.00088413	0.01206	0.0079178	0.0070923	0.00088705	0.00088671	9.8294e-05	4.3029e-05	1.3275e-05	-16556482.575
25400	0.25479	0.004144	0.0035222	0.0063588	0.0021172	0.0016386	0.00032546	0.00088413	0.01206	0.0079194	0.0070983	0.00088705	0.00088671	9.8294e-05	4.3029e-05	1.3275e-05	-16556904.470
25402	0.25425	0.0041321	0.0035216	0.0063502	0.0021816	0.0016364	0.00032503	0.00088295	0.01205	0.0079208	0.0070804	0.00088586	0.00088552	9.8162e-05	4.2971e-05	1.3257e-05	-16556669.045
25404	0.25437	0.0041289	0.0035199	0.0063502	0.001965	0.0016364	0.00032503	0.00088295	0.01205	0.0079269	0.0070838	0.00088586	0.00088552	9.8162e-05	4.2971e-05	1.3257e-05	-16556752.219
25406	0.25428	0.0041287	0.0035219	0.0063502	0.0024292	0.0016364	0.00032503	0.00088295	0.012048	0.0079272	0.0070799	0.00088586	0.00088552	9.8162e-05	4.2971e-05	1.3257e-05	-16556563.198
25408	0.25358	0.0041261	0.0035154	0.0063367	0.0020094	0.0016329	0.00032433	0.00088106	0.012026	0.0078984	0.0070628	0.00088397	0.00088363	9.7952e-05	4.2879e-05	1.3229e-05	-16556460.102
25410	0.25353	0.0041261	0.0035173	0.0063367	0.0013473	0.0016329	0.00032433	0.00088106	0.012019	0.0078984	0.0070589	0.00088397	0.00088363	9.7952e-05	4.2879e-05	1.3229e-05	-16556141.412
25412	0.25396	0.0041303	0.0035227	0.0063464	0.0013493	0.0016354	0.00032483	0.00088241	0.012037	0.0079146	0.0070697	0.00088532	0.00088498	9.8102e-05	4.2945e-05	1.3249e-05	-16556537.523
25414	0.25359	0.0041243	0.0035135	0.0063376	0.0013762	0.0016331	0.00032438	0.0008812	0.012023	0.0079043	0.0070688	0.0008841	0.00088376	9.7967e-05	4.2886e-05	1.3231e-05	-16556580.445
25416	0.25313	0.0041195	0.0035026	0.0063243	0.0014713	0.0016297	0.0003237	0.00087934	0.011997	0.0078802	0.0070607	0.00088224	0.0008819	9.7761e-05	4.2796e-05	1.3203e-05	-16556519.156
25418	0.25376	0.0041115	0.0034988	0.0063243	0.0014985	0.0016297	0.0003237	0.00087934	0.011998	0.0078955	0.0070686	0.00088224	0.0008819	9.7761e-05	4.2796e-05	1.3203e-05	-16556562.564
25420	0.25468	0.0041079	0.0034977	0.0063293	0.0014997	0.001631	0.00032395	0.00088003	0.012001	0.007915	0.0070818	0.00088293	0.0008826	9.7838e-05	4.2829e-05	1.3213e-05	-16556431.463
25422	0.25518	0.0041133	0.0035006	0.0063293	0.0013524	0.001631	0.00032395	0.00088003	0.012001	0.0079045	0.0070759	0.00088293	0.0008826	9.7838e-05	4.2829e-05	1.3213e-05	-16556481.227
25424	0.2548	0.0041114	0.0034955	0.0063293	0.0019992	0.001631	0.00032395	0.00088003	0.01201	0.0079083	0.0070863	0.00088293	0.0008826	9.7838e-05	4.2829e-05	1.3213e-05	-16556083.550
25426	0.25387	0.0040999	0.0034956	0.006317	0.001814	0.0016278	0.00032333	0.00087833	0.011986	0.0078996	0.0070587	0.00088122	0.00088089	9.7648e-05	4.2746e-05	1.3188e-05	-16556391.779
25428	0.2533	0.0040988	0.0034843	0.0063112	0.0016959	0.0016263	0.00032303	0.00087752	0.011984	0.0078872	0.0070685	0.00088041	0.00088007	9.7558e-05	4.2707e-05	1.3175e-05	-16557065.457
25430	0.25331	0.0040969	0.0034785	0.0064578	0.0013801	0.0016263	0.00032303	0.00087752	0.011975	0.007891	0.0070803	0.00088041	0.00088007	9.7558e-05	4.2707e-05	1.3175e-05	-16556658.371
25432	0.25302	0.0040915	0.0034808	0.0062968	0.0010767	0.0016252	0.00032282	0.00087695	0.011977	0.007891	0.0070664	0.00087984	0.0008795	9.7495e-05	4.2679e-05	1.3167e-05	-16556338.300
25434	0.25267	0.0040887	0.0034848	0.0062968	0.0014219	0.0016252	0.00032282	0.00087695	0.011975	0.0078964	0.0070584	0.00087984	0.0008795	9.7495e-05	4.2679e-05	1.3167e-05	-16556436.267
25436	0.25305	0.0040954	0.0034806	0.0062986	0.001293	0.0016257	0.00032291	0.00087721	0.011985	0.0078881	0.007071	0.0008801	0.00087976	9.7524e-05	4.2692e-05	1.3171e-05	-16556282.478
25438	0.25365	0.0040929	0.0034875	0.0064238	0.00073239	0.0016275	0.00032327	0.00087817	0.01199	0.0079103	0.0070725	0.00088106	0.00088073	9.763e-05	4.2739e-05	1.3185e-05	-16556609.517
25440	0.25232	0.0040751	0.0034772	0.0064032	0.0012097	0.0016223	0.00032223	0.00087534	0.011951	0.0078938	0.0070479	0.00087823	0.00087789	9.7316e-05	4.2601e-05	1.3143e-05	-16556446.479
25442	0.2524	0.0040821	0.0034802	0.0064032	0.0012097	0.0016223	0.00032223	0.00087534	0.011944	0.0078802	0.0070419	0.00087823	0.00087789	9.7316e-05	4.2601e-05	1.3143e-05	-16556731.853
25444	0.25241	0.0040821	0.0035457	0.0064032	0.00161	0.0016223	0.00032223	0.00087534	0.011944	0.0078802	0.0070462	0.00087823	0.00087789	9.7316e-05	4.2601e-05	1.3143e-05	-16556225.318
25446	0.25259	0.004097	0.0035501	0.0064124	0.0021734	0.0016246	0.00032269	0.00087661	0.011961	0.0078743	0.0070577	0.0008795	0.00087916	9.7457e-05	4.2663e-05	1.3162e-05	-16556411.793
25448	0.25288	0.0041011	0.0035485	0.0064223	0.002561	0.0016271	0.00032319	0.00087796	0.011989	0.0078907	0.0070827	0.00088085	0.00088051	9.7607e-05	4.2728e-05	1.3182e-05	-16556456.520
25450	0.25248	0.0041018	0.0035469	0.0064223	0.0026729	0.0016271	0.00032319	0.00087796	0.011993	0.0078893	0.0070859	0.00088085	0.00088051	9.7607e-05	4.2728e-05	1.3182e-05	-16556212.281
25452	0.25213	0.0041042	0.0035426	0.0064223	0.0026252	0.0016271	0.00032319	0.00087796	0.011999	0.0078848	0.0070945	0.00088085	0.00088051	9.7607e-05	4.2728e-05	1.3182e-05	-16556347.242
25454	0.25187	0.0040979	0.0035471	0.0064161	0.0024697	0.0016255	0.00032288	0.00087711	0.011988	0.0078816	0.0070718	0.00088	0.00087967	9.7513e-05	4.2687e-05	1.3169e-05	-16556497.360
25456	0.25263	0.0040892	0.0035434	0.0064161	0.0024762	0.0016255	0.00032288	0.00087711	0.01198	0.0078984	0.0070792	0.00088	0.00087967	9.7513e-05	4.2687e-05	1.3169e-05	-16557052.606
25458	0.25329	0.0040849	0.0035475	0.0064161	0.0022584	0.0016255	0.00032288	0.00087711	0.011978	0.0079068	0.007071	0.00088	0.00087967	9.7513e-05	4.2687e-05	1.3169e-05	-16556335.294
25460	0.25413	0.0040868	0.0034139	0.0064285	0.0023422	0.0016287	0.0003235	0.00087881	0.011993	0.0079339	0.0070915	0.00088171	0.00088137	9.7702e-05	4.277e-05	1.3195e-05	-16556223.978
25462	0.25347	0.0040898	0.0034052	0.0064285	0.0016182	0.0016287	0.0003235	0.00087881	0.011993	0.0079279	0.0071095	0.00088171	0.00088137	9.7702e-05	4.277e-05	1.3195e-05	-16556735.442
25464	0.25357	0.0040898	0.0034052	0.0064285	0.0013903	0.0016287	0.0003235	0.00087881	0.011992	0.0079279	0.0071095	0.00088171	0.00088137	9.7702e-05	4.277e-05	1.3195e-05	-16556612.955
25466	0.25321	0.0041023	0.0034049	0.0064285	0.0010837	0.0016287	0.0003235	0.00087881	0.011995	0.0079038	0.0071102	0.00088171	0.00088137	9.7702e-05	4.277e-05	1.3195e-05	-16556714.599
25468	0.25233	0.004094	0.0033999	0.006329	0.0015639	0.0016267	0.0003231	0.00087771	0.011979	0.0079	0.0071028	0.00088061	0.00088027	9.758e-05	4.2716e-05	1.3178e-05	-16556623.536
25470	0.25174	0.004094	0.003404	0.006329	0.0021144	0.0016267	0.0003231	0.00087771	0.011988	0.0079	0.0070943	0.00088061	0.00088027	9.758e-05	4.2716e-05	1.3178e-05	-16556702.957
25472	0.25141	0.0040903	0.00352	0.006329	0.0024273	0.0016267	0.0003231	0.00087771	0.011993	0.0079071	0.007092	0.00088061	0.00088027	9.758e-05	4.2716e-05	1.3178e-05	-16556241.726
25474	0.25264	0.0040998	0.0035273	0.0063422	0.0025557	0.00163	0.00032377	0.00087954	0.012014	0.0079216	0.0071068	0.00088244	0.0008821	9.7783e-05	4.2805e-05	1.3206e-05	-16556344.894
25476	0.25214	0.0041005	0.0035258	0.0063422	0.0025498	0.00163	0.00032377	0.00087954	0.012014	0.0079203	0.0071098	0.00088244	0.0008821	9.7783e-05	4.2805e-05	1.3206e-05	-16556402.659
25478	0.25253	0.0040958	0.0035297	0.0063422	0.0025916	0.00163	0.00032377	0.00087954	0.012014	0.0079294	0.007102	0.00088244	0.0008821	9.7783e-05	4.2805e-05	1.3206e-05	-16556739.062
25480	0.25327	0.0041012	0.0035387	0.0063493	0.0020859	0.0016319	0.00032413	0.00088052	0.012028	0.0079367	0.0070998	0.00088343	0.00088309	9.7893e-05	4.2853e-05	1.322e-05	-16556206.403
